Married_No,Dependents,Credit_History,Property_Area,LoanAmount_t,ApplicantIncome_t,TotalIncome_t,EMI_t,Total_Income_Bins,LoanAmount_per_Total_Income_Bins,Credit_History_Income_Sum_t,Dependents_LoanAmount_Sum_t,LoanAmount_per_Total_Income_t,EMI_per_Loan_Amount_Term_t,Property_Area_LoanAmount_per_Total_Income_mean_t,Loan_Status
0,1,1.0,1,1.086032179340494,1.6481418751301706,1.7213534675327469,1.9480074837264645,3.0,0.0,2.4667873237336684,2.0218480199850446,1.4142135623730951,0.829202666634762,1.5954912864149136,1
1,0,0.0,2,1.4769389329477711,1.5526453044075184,1.7006428811246974,2.2916910135749027,1.0,1.0,2.400064482880139,2.0499227475968644,2.103317780573724,1.0200710746534765,1.568713912764503,1
0,3,1.0,1,1.8535605436718425,1.732059020164228,1.742740351921657,2.6360722592037806,4.0,3.0,2.4667873237336684,2.002254345411783,2.250321431058473,1.1820376745833892,1.5954912864149136,1
0,0,1.0,1,1.6958654450774613,1.6024609204187008,1.7217737243929434,2.490540020659782,3.0,2.0,2.4667873237336684,2.0499227475968644,2.22955924641058,1.1178563997083044,1.5954912864149136,1
0,0,1.0,1,1.7346688956922651,1.6121455421089634,1.7212477892503655,2.5261846176708374,3.0,3.0,2.4667873237336684,2.0499227475968644,2.301566941304135,1.134155620674268,1.5954912864149136,1
0,2,1.0,1,1.5607104090414066,1.595003113143107,1.6959778403323789,2.3673054284378976,1.0,3.0,2.4667873237336684,2.0164817982882357,2.291487782082462,1.058596960209281,1.5954912864149136,1
0,1,1.0,1,2.1323098850720488,1.8225084331154953,1.7728037543499338,2.897239530460239,4.0,4.0,2.4667873237336684,2.0218480199850446,2.355690781225283,1.2824051723077439,1.5954912864149136,1
0,0,1.0,0,1.7839527111586888,1.6589141303483286,1.7313018369564233,2.5716156484169757,3.0,3.0,2.4667873237336684,2.0499227475968644,2.267831147497067,1.154381899863535,1.5904974831622867,1
1,0,1.0,1,1.6276006408621235,1.6560832856787748,1.7157420092979103,2.4281124724155725,2.0,2.0,2.4667873237336684,2.0499227475968644,2.1841702349670937,1.0883972046860266,1.5954912864149136,1
0,2,0.0,2,1.8509865283072058,1.7126544173991962,1.7360068532747774,2.633682872222499,4.0,3.0,2.400064482880139,2.0164817982882357,2.327001145452986,1.181033983151101,1.568713912764503,0
0,0,0.0,0,1.5958305809273485,1.6210153913501453,1.702670079797443,2.399185575096243,1.0,3.0,2.400064482880139,2.0499227475968644,2.276624071060798,1.0743553005597626,1.5904974831622867,1
1,0,1.0,2,1.4161650806831194,1.582047911852469,1.687644710939442,2.237231673582176,0.0,1.0,2.4667873237336684,2.0499227475968644,2.1407486636517326,0.991376768768086,1.568713912764503,1
0,3,0.0,0,1.6040614517908056,1.584684071746994,1.7165873729466827,2.406671939784834,2.0,1.0,2.400064482880139,2.002254345411783,2.1367970475888383,1.078012957302291,1.5904974831622867,0
1,0,1.0,2,0.7324081924454064,1.5376067232166823,1.669810610419655,1.6531011940663485,0.0,0.0,2.4667873237336684,2.0499227475968644,1.3947862737675807,0.660199933089635,1.568713912764503,0
0,0,0.0,2,1.548130299713791,1.5752476502839103,1.7105995060126753,2.35591123472368,2.0,1.0,2.400064482880139,2.0499227475968644,2.11170336809255,1.0528938591078438,1.568713912764503,0
0,1,1.0,2,1.7419155579044003,1.5853449668633934,1.7099940119943615,2.5328537389883055,2.0,4.0,2.4667873237336684,2.0218480199850446,2.4494502364770843,1.1371631429564006,1.568713912764503,1
0,1,0.0,2,1.7019818246335268,1.6391952421602847,1.7218558170271225,2.4961509843079694,3.0,2.0,2.400064482880139,2.0218480199850446,2.2388718300007384,1.120447275636143,1.568713912764503,0
0,2,1.0,2,1.8722570325555237,1.8007256027011513,1.7657524322356477,2.6534408548153707,4.0,0.0,2.4667873237336684,2.0164817982882357,2.015465317275224,1.1892844597274006,1.568713912764503,1
0,2,1.0,1,1.7437028722848622,1.6634419200985062,1.7299095445616206,2.534499200116459,3.0,2.0,2.4667873237336684,2.0164817982882357,2.216332811653131,1.097220582757812,1.5954912864149136,0
0,3,1.0,1,1.6702117646987518,1.6695056503841925,1.7206391245992299,2.4670373246891493,3.0,2.0,2.4667873237336684,2.002254345411783,2.1997639534627953,1.1069018411871654,1.5954912864149136,0
0,2,1.0,2,1.5607104090414066,1.5749551023902622,1.691923364777823,2.3673054284378976,0.0,4.0,2.4667873237336684,2.0164817982882357,2.3371080765145713,1.2529715075544305,1.568713912764503,1
0,0,0.0,1,1.637551628578684,1.571909174919223,1.7112348026932653,2.4371897225425228,2.0,3.0,2.400064482880139,2.0499227475968644,2.2510090127267577,1.0927526899972124,1.5954912864149136,0
1,0,1.0,2,1.566826788597472,1.5778528281440531,1.7171533781404367,2.3728500879650674,2.0,1.0,2.4667873237336684,2.0499227475968644,2.0720058043545713,1.0613587748824629,1.568713912764503,1
0,1,1.0,0,1.557609611487302,1.5000500258029625,1.6972297833290058,2.3644956865298665,1.0,3.0,2.4667873237336684,2.0218480199850446,2.2722264050903145,1.0571940524731283,1.5904974831622867,1
1,0,1.0,2,1.6938014549948208,1.5759139929182706,1.7182242895595332,2.4886472255116066,3.0,3.0,2.4667873237336684,2.0499227475968644,2.266688340418413,1.116980276544444,1.568713912764503,1
0,2,1.0,1,1.7743366597128025,1.672307072174923,1.7216540497145347,2.5627376503768753,3.0,4.0,2.4667873237336684,2.0164817982882357,2.3661595633596795,1.1504774016847668,1.5954912864149136,1
1,0,1.0,2,1.4999365567767549,1.5039175360099084,1.7993385162474684,2.3123875692639855,4.0,0.0,2.4667873237336684,2.0499227475968644,1.2603051731518895,1.030772717111345,1.568713912764503,0
0,0,1.0,1,1.1945063128187032,1.5752476502839103,1.6849655852160743,2.0417185310948502,0.0,0.0,2.4667873237336684,2.0499227475968644,1.836318026506306,0.8830575292529264,1.5954912864149136,1
0,1,0.0,0,1.3702912880577702,1.5069886930347323,1.6570533213894765,2.19635662394931,0.0,4.0,2.400064482880139,2.0218480199850446,2.3866734198173805,0.9693621078645732,1.5904974831622867,0
0,1,0.0,0,1.6612022072361121,1.558432259022366,1.705281718055,2.4587952594128355,1.0,4.0,2.400064482880139,2.0218480199850446,2.3603227136899645,1.1030212108357793,1.5904974831622867,0
0,1,1.0,0,1.7158314922711508,1.6153947094762333,1.726900794043533,2.50886664156327,3.0,2.0,2.4667873237336684,2.0218480199850446,2.204471732050932,1.3047323326542195,1.5904974831622867,0
0,0,1.0,2,1.548130299713791,1.533074789352069,1.69467818168986,2.35591123472368,1.0,3.0,2.4667873237336684,2.0499227475968644,2.2843935235431254,1.0528938591078438,1.568713912764503,1
1,0,1.0,1,1.4161650806831194,1.5253484471555079,1.6647511212350388,2.237231673582176,0.0,4.0,2.4667873237336684,2.0499227475968644,2.384569774811467,0.991376768768086,1.5954912864149136,1
1,0,1.0,1,1.5144315940900013,1.6292375993569936,1.705772002482029,2.3254565786126284,1.0,1.0,2.4667873237336684,2.0499227475968644,2.1091553115488746,1.0374704175269849,1.5954912864149136,1
0,2,0.0,1,1.5544796980373556,1.5555212700780172,1.6770934440307865,2.361660392080055,0.0,4.0,2.400064482880139,2.0164817982882357,2.497152144127694,1.055776097843181,1.5954912864149136,0
0,0,1.0,1,1.3417838969117164,1.5681358244840409,1.7207156575090763,2.1710599314036547,3.0,0.0,2.4667873237336684,2.0499227475968644,1.7188220559962968,1.0640637447263601,1.5954912864149136,1
0,2,1.0,1,1.7743366597128025,1.6606574563081147,1.7174173146517837,2.5627376503768753,2.0,4.0,2.4667873237336684,2.0164817982882357,2.4176902142851264,1.2034895076207033,1.5954912864149136,0
1,3,1.0,1,1.8922512674227605,1.7210613797693448,1.7389372011680144,2.6720403330301314,4.0,4.0,2.4667873237336684,2.002254345411783,2.363532374836064,1.196949744497096,1.5954912864149136,1
0,0,1.0,0,1.6519423525337535,1.6014987818620399,1.7260666762609826,2.4503308357337654,3.0,1.0,2.4667873237336684,2.0499227475968644,2.1103718998225345,1.193410582286998,1.5904974831622867,1
0,0,1.0,2,1.8535605436718425,1.7960930853289274,1.7642379743497159,2.6360722592037806,4.0,0.0,2.4667873237336684,2.0499227475968644,2.0040201207853414,1.1820376745833892,1.568713912764503,1
1,0,1.0,0,1.566826788597472,1.6005993073782594,1.6948660597777716,2.3728500879650674,1.0,3.0,2.4667873237336684,2.0499227475968644,2.314533475687211,1.0613587748824629,1.5904974831622867,1
0,2,1.0,0,1.7437028722848622,1.669019108754342,1.7275623310129866,2.534499200116459,3.0,2.0,2.4667873237336684,2.0164817982882357,2.243376594652281,1.1379031479287307,1.5904974831622867,0
1,1,0.0,1,1.4924456048260686,1.5675629384560168,1.6819168251680952,2.3056409136356137,0.0,4.0,2.400064482880139,2.0218480199850446,2.329763636363539,1.0272968848459796,1.5954912864149136,0
0,0,1.0,0,1.7309856169634033,1.7296574614262257,1.741912747878415,2.5227963664687247,4.0,1.0,2.4667873237336684,2.0499227475968644,2.0616768467493287,1.132622572952069,1.5904974831622867,1
0,2,1.0,2,1.7524984573425937,1.655617499161572,1.7155710369670463,2.5426001000182827,2.0,4.0,2.4667873237336684,2.0164817982882357,2.4007301550022007,1.1415345867840998,1.568713912764503,1
1,3,0.0,2,1.9526443848278197,1.3170030438236513,1.8063883595926584,2.7283749287172925,4.0,0.0,2.400064482880139,2.002254345411783,1.6982058713188743,1.2992067642719425,1.568713912764503,0
0,0,1.0,0,1.6811417056397489,1.5633930003366678,1.7147587635618413,2.477044638535559,2.0,3.0,2.4667873237336684,2.0499227475968644,2.284973726253223,1.1115863820504897,1.5904974831622867,1
0,3,1.0,2,1.617343421306539,1.653809532999399,1.7149067398355544,2.4187642146783688,2.0,2.0,2.4667873237336684,2.002254345411783,2.1765901000980077,1.083886228088156,1.568713912764503,1
1,0,1.0,0,1.7158314922711508,1.5950392576937376,1.7313018369564233,2.50886664156327,3.0,1.0,2.4667873237336684,2.0499227475968644,2.1548756502080066,1.1262839734085635,1.5904974831622867,1
0,1,1.0,1,2.068858642241642,1.7552333147971715,1.7506451945273525,2.837396170492103,4.0,4.0,2.4667873237336684,2.0218480199850446,2.5355670977768736,1.260959918238838,1.5954912864149136,1
0,0,1.0,2,1.5653081830855182,1.5388119195551737,1.7190330400221965,2.3714731362810095,3.0,1.0,2.4667873237336684,2.0499227475968644,2.050008243376248,1.1593885188782063,1.568713912764503,0
0,1,1.0,1,1.7177638648325928,1.584684071746994,1.7165873729466827,2.5106419349933717,2.0,3.0,2.4667873237336684,2.0218480199850446,2.327011464171456,1.127095023267212,1.5954912864149136,1
0,2,1.0,0,1.685415268449436,1.6058432879293343,1.712176161372177,2.4809599619031917,2.0,3.0,2.4667873237336684,2.0164817982882357,2.3222912885848013,1.113411058286262,1.5904974831622867,1
0,0,1.0,0,1.5607104090414066,1.5779756566374992,1.7101389026216567,2.3673054284378976,2.0,1.0,2.4667873237336684,2.0499227475968644,2.136641142159824,1.058596960209281,1.5904974831622867,1
1,0,1.0,0,1.4208932923471052,1.5636659049167243,1.680362048554992,2.24145619609594,0.0,2.0,2.4667873237336684,2.0499227475968644,2.224411274802479,0.9936293882779771,1.5904974831622867,1
0,3,1.0,0,1.2296264847046454,1.6097630497608422,1.6983870869464437,2.0723489734443348,1.0,0.0,2.4667873237336684,2.002254345411783,1.7666896369971499,1.012449425687181,1.5904974831622867,1
0,1,1.0,2,1.8444631629091734,1.7008895924564331,1.733280016289552,2.6276293933911927,3.0,4.0,2.4667873237336684,2.0218480199850446,2.348841689913113,1.178483798641657,1.568713912764503,1
0,2,1.0,2,1.7437028722848622,1.692383335689877,1.7288567438762608,2.534499200116459,3.0,2.0,2.4667873237336684,2.0164817982882357,2.2284358555105825,1.1379031479287307,1.568713912764503,1
1,0,0.0,1,1.630116376073918,1.6244449096600213,1.7039667204889362,2.4304065661492618,1.0,3.0,2.400064482880139,2.0499227475968644,2.3210016325487843,1.089500269219382,1.5954912864149136,0
